file,total_tokens,hit_tokens,static_prefix_tokens,cache_hit_ratio,static_prefix_ratio,group,error
../../conversations_split_split/conversation_012_008.jsonl,32089,31733,13369,0.9889,0.4166,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_009.jsonl,33328,32088,13369,0.9628,0.4011,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_010.jsonl,35921,33327,13369,0.9278,0.3722,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_011.jsonl,36139,35920,13369,0.9939,0.3699,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_012.jsonl,39664,36138,13369,0.9111,0.3371,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_013.jsonl,40333,39663,13369,0.9834,0.3315,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_014.jsonl,43858,40332,13369,0.9196,0.3048,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_015.jsonl,45498,43857,13369,0.9639,0.2938,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_016.jsonl,45862,45497,13369,0.992,0.2915,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_017.jsonl,47995,45861,13369,0.9555,0.2785,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_018.jsonl,48509,47994,13369,0.9894,0.2756,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_019.jsonl,50036,48508,13369,0.9695,0.2672,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_020.jsonl,50141,50035,13369,0.9979,0.2666,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_021.jsonl,50613,50140,13369,0.9907,0.2641,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_022.jsonl,50889,50612,13369,0.9946,0.2627,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_023.jsonl,52416,50888,13369,0.9708,0.2551,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_024.jsonl,52525,52415,13369,0.9979,0.2545,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_025.jsonl,52985,52524,13369,0.9913,0.2523,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_026.jsonl,53390,52984,13369,0.9924,0.2504,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_027.jsonl,54919,53389,13369,0.9721,0.2434,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_028.jsonl,55317,54918,13369,0.9928,0.2417,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_029.jsonl,55690,55316,13369,0.9933,0.2401,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_030.jsonl,56203,55689,13369,0.9909,0.2379,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_031.jsonl,56437,56202,13369,0.9958,0.2369,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_032.jsonl,56624,56436,13369,0.9967,0.2361,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_033.jsonl,56826,56623,13369,0.9964,0.2353,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_034.jsonl,62089,56825,13369,0.9152,0.2153,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_012_035.jsonl,62627,62089,13369,0.9914,0.2135,643f161c10e0372bfcf5fedfb643dfe5,
../../conversations_split_split/conversation_008_001.jsonl,13503,0,13503,0.0,1.0,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_002.jsonl,15347,13502,13503,0.8798,0.8798,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_003.jsonl,24381,15346,13503,0.6294,0.5538,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_004.jsonl,30266,24380,13503,0.8055,0.4461,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_005.jsonl,33649,30265,13503,0.8994,0.4013,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_006.jsonl,35364,33648,13503,0.9515,0.3818,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_007.jsonl,36034,35363,13503,0.9814,0.3747,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_008.jsonl,39848,36033,13503,0.9043,0.3389,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_009.jsonl,45800,39847,13503,0.87,0.2948,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_010.jsonl,49852,45799,13503,0.9187,0.2709,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_011.jsonl,50511,49851,13503,0.9869,0.2673,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_012.jsonl,51579,50510,13503,0.9793,0.2618,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_013.jsonl,51747,51578,13503,0.9967,0.2609,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_014.jsonl,51932,51746,13503,0.9964,0.26,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_015.jsonl,54226,51931,13503,0.9577,0.249,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_016.jsonl,55512,54225,13503,0.9768,0.2432,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_017.jsonl,57463,55511,13503,0.966,0.235,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_018.jsonl,57591,57462,13503,0.9978,0.2345,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_019.jsonl,59325,57590,13503,0.9708,0.2276,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_020.jsonl,60877,59324,13503,0.9745,0.2218,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_021.jsonl,61742,60876,13503,0.986,0.2187,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_022.jsonl,62832,61741,13503,0.9826,0.2149,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_023.jsonl,65464,62831,13503,0.9598,0.2063,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_024.jsonl,67746,65463,13503,0.9663,0.1993,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_025.jsonl,68134,67745,13503,0.9943,0.1982,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_026.jsonl,70198,68133,13503,0.9706,0.1924,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_027.jsonl,70925,70197,13503,0.9897,0.1904,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_028.jsonl,72305,70924,13503,0.9809,0.1868,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_029.jsonl,73495,72304,13503,0.9838,0.1837,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_030.jsonl,74386,73494,13503,0.988,0.1815,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_031.jsonl,75583,74385,13503,0.9841,0.1787,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_032.jsonl,75988,75582,13503,0.9947,0.1777,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_033.jsonl,79957,75987,13503,0.9503,0.1689,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_034.jsonl,80886,79956,13503,0.9885,0.1669,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_035.jsonl,87990,80885,13503,0.9193,0.1535,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_008_036.jsonl,88462,87990,13503,0.9947,0.1526,ea53a4bb9ac9884328ee34fd1c0cb7e5,
../../conversations_split_split/conversation_018_001.jsonl,13338,0,13338,0.0,1.0,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_002.jsonl,18481,13337,13338,0.7217,0.7217,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_003.jsonl,24012,18480,13338,0.7696,0.5555,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_004.jsonl,27817,24011,13338,0.8632,0.4795,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_005.jsonl,29128,27816,13338,0.955,0.4579,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_006.jsonl,32127,29127,13338,0.9066,0.4152,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_007.jsonl,34139,32126,13338,0.941,0.3907,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_008.jsonl,35288,34138,13338,0.9674,0.378,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_009.jsonl,37533,35287,13338,0.9402,0.3554,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_010.jsonl,37725,37532,13338,0.9949,0.3536,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_011.jsonl,41480,37724,13338,0.9095,0.3216,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_012.jsonl,44351,41479,13338,0.9352,0.3007,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_013.jsonl,45198,44350,13338,0.9812,0.2951,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_014.jsonl,45890,45197,13338,0.9849,0.2907,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_015.jsonl,46283,45889,13338,0.9915,0.2882,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_016.jsonl,48043,46282,13338,0.9633,0.2776,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_017.jsonl,50396,48042,13338,0.9533,0.2647,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_018.jsonl,50581,50395,13338,0.9963,0.2637,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_019.jsonl,53701,50580,13338,0.9419,0.2484,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_018_020.jsonl,54012,53701,13338,0.9942,0.2469,e9eb47f1758a12840157e1b1fd069858,
../../conversations_split_split/conversation_021_001.jsonl,13415,0,13415,0.0,1.0,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_002.jsonl,14983,13414,13415,0.8953,0.8953,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_003.jsonl,17446,14982,13415,0.8588,0.7689,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_004.jsonl,20116,17445,13415,0.8672,0.6669,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_005.jsonl,21317,20115,13415,0.9436,0.6293,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_006.jsonl,25216,21316,13415,0.8453,0.532,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_007.jsonl,30469,25215,13415,0.8276,0.4403,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_008.jsonl,31677,30468,13415,0.9618,0.4235,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_009.jsonl,35736,31676,13415,0.8864,0.3754,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_010.jsonl,40036,35735,13415,0.8926,0.3351,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_011.jsonl,41278,40035,13415,0.9699,0.325,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_012.jsonl,41711,41277,13415,0.9896,0.3216,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_013.jsonl,43666,41710,13415,0.9552,0.3072,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_014.jsonl,44574,43665,13415,0.9796,0.301,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_015.jsonl,44695,44573,13415,0.9973,0.3001,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_016.jsonl,45536,44694,13415,0.9815,0.2946,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_017.jsonl,46511,45535,13415,0.979,0.2884,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_021_018.jsonl,46926,46511,13415,0.9912,0.2859,0c8abb641310e9f3d4971aa9a0f9d3d5,
../../conversations_split_split/conversation_016_001.jsonl,13079,0,13079,0.0,1.0,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_002.jsonl,23821,13078,13079,0.549,0.5491,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_003.jsonl,35905,23820,13079,0.6634,0.3643,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_004.jsonl,39916,35904,13079,0.8995,0.3277,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_005.jsonl,42521,39915,13079,0.9387,0.3076,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_006.jsonl,46666,42520,13079,0.9112,0.2803,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_007.jsonl,48502,46665,13079,0.9621,0.2697,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_008.jsonl,48612,48501,13079,0.9977,0.269,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_009.jsonl,49494,48611,13079,0.9822,0.2643,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_010.jsonl,49905,49493,13079,0.9917,0.2621,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_011.jsonl,51328,49904,13079,0.9723,0.2548,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_012.jsonl,52015,51327,13079,0.9868,0.2514,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_013.jsonl,56574,52014,13079,0.9194,0.2312,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_014.jsonl,56969,56573,13079,0.993,0.2296,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_015.jsonl,57532,56968,13079,0.9902,0.2273,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_016.jsonl,58193,57531,13079,0.9886,0.2248,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_017.jsonl,58554,58192,13079,0.9938,0.2234,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_018.jsonl,64376,58553,13079,0.9095,0.2032,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_019.jsonl,64710,64375,13079,0.9948,0.2021,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_020.jsonl,66214,64709,13079,0.9773,0.1975,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_021.jsonl,67236,66213,13079,0.9848,0.1945,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_022.jsonl,68838,67235,13079,0.9767,0.19,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_023.jsonl,68952,68837,13079,0.9983,0.1897,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_024.jsonl,69371,68951,13079,0.9939,0.1885,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_025.jsonl,70087,69370,13079,0.9898,0.1866,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_026.jsonl,70250,70086,13079,0.9977,0.1862,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_027.jsonl,70749,70249,13079,0.9929,0.1849,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_028.jsonl,70983,70748,13079,0.9967,0.1843,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_029.jsonl,71300,70982,13079,0.9955,0.1834,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_030.jsonl,79792,71299,13079,0.8936,0.1639,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_031.jsonl,80674,79791,13079,0.9891,0.1621,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_032.jsonl,91082,80673,13079,0.8857,0.1436,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_016_033.jsonl,91926,91082,13079,0.9908,0.1423,e4a3b31a3a294bdbbc1e985b8ed8f0a9,
../../conversations_split_split/conversation_017_001.jsonl,12906,0,12906,0.0,1.0,5a80030005020967897c8e0bbdfd93f0,
../../conversations_split_split/conversation_017_002.jsonl,17576,12905,12906,0.7342,0.7343,5a80030005020967897c8e0bbdfd93f0,
../../conversations_split_split/conversation_017_003.jsonl,19375,17575,12906,0.9071,0.6661,5a80030005020967897c8e0bbdfd93f0,
../../conversations_split_split/conversation_017_004.jsonl,22964,19374,12906,0.8437,0.562,5a80030005020967897c8e0bbdfd93f0,
../../conversations_split_split/conversation_017_005.jsonl,23279,22963,12906,0.9864,0.5544,5a80030005020967897c8e0bbdfd93f0,
../../conversations_split_split/conversation_017_006.jsonl,26883,23278,12906,0.8659,0.4801,5a80030005020967897c8e0bbdfd93f0,
../../conversations_split_split/conversation_017_007.jsonl,32560,26882,12906,0.8256,0.3964,5a80030005020967897c8e0bbdfd93f0,
../../conversations_split_split/conversation_017_008.jsonl,33361,32559,12906,0.976,0.3869,5a80030005020967897c8e0bbdfd93f0,
../../conversations_split_split/conversation_017_009.jsonl,36691,33360,12906,0.9092,0.3517,5a80030005020967897c8e0bbdfd93f0,
../../conversations_split_split/conversation_017_010.jsonl,37203,36690,12906,0.9862,0.3469,5a80030005020967897c8e0bbdfd93f0,
../../conversations_split_split/conversation_017_011.jsonl,37850,37202,12906,0.9829,0.341,5a80030005020967897c8e0bbdfd93f0,
../../conversations_split_split/conversation_017_012.jsonl,41244,37849,12906,0.9177,0.3129,5a80030005020967897c8e0bbdfd93f0,
../../conversations_split_split/conversation_017_013.jsonl,57711,41243,12906,0.7146,0.2236,5a80030005020967897c8e0bbdfd93f0,
